"","...1","nest","site","species","lat","lon","prot","estHD","cov_1m","cov_5m","i","j","k","camera","final_fate","cam_fate","fate_date","year","season_day","status","last_obs","same_ID","obs_int","init_date","final_obs","nest_age","lost"
"927","394",20405,"RUTW","LETE","29.76446","-93.14888","symbolic",90,50,50,73,92,92,TRUE,8,1,91,"2020",92,"0",TRUE,0,3,71,"0E",20,FALSE
"928","395",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",73,"1",FALSE,1,0,71,NA,20,FALSE
"929","395",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",77,"1",FALSE,0,4,71,NA,20,FALSE
"930","395",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",81,"1",FALSE,0,4,71,NA,20,FALSE
"931","395",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",83,"1",FALSE,0,2,71,NA,20,FALSE
"932","395",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",85,"1",FALSE,0,2,71,NA,20,FALSE
"933","395",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",89,"1",FALSE,0,4,71,NA,20,FALSE
"934","395",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",92,"1",TRUE,0,3,71,"0E",20,FALSE
"935","396",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",73,"1",FALSE,1,0,61,NA,NA,FALSE
"936","396",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",77,"1",FALSE,0,4,61,NA,NA,FALSE
"937","396",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",81,"1",FALSE,0,4,61,NA,NA,FALSE
"938","396",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",83,"1",FALSE,0,2,61,NA,NA,FALSE
"939","396",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",85,"1",FALSE,0,2,61,NA,NA,FALSE
"940","396",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",89,"1",TRUE,0,4,61,"0E",NA,FALSE
"941","397",20408,"RUTW","LETE","29.76427","-93.148","symbolic",81,60,50,73,85,85,TRUE,1,1,83,"2020",73,"1",FALSE,1,0,62,NA,21,FALSE
"942","397",20408,"RUTW","LETE","29.76427","-93.148","symbolic",81,60,50,73,85,85,TRUE,1,1,83,"2020",77,"1",FALSE,0,4,62,NA,21,FALSE
"943","397",20408,"RUTW","LETE","29.76427","-93.148","symbolic",81,60,50,73,85,85,TRUE,1,1,83,"2020",81,"1",FALSE,0,4,62,NA,21,FALSE
"944","397",20408,"RUTW","LETE","29.76427","-93.148","symbolic",81,60,50,73,85,85,TRUE,1,1,83,"2020",83,"1",FALSE,0,2,62,NA,21,FALSE
"945","397",20408,"RUTW","LETE","29.76427","-93.148","symbolic",81,60,50,73,85,85,TRUE,1,1,83,"2020",85,"1",TRUE,0,2,62,"2C",21,FALSE
"946","398",20409,"RUTW","LETE","29.76425","-93.14771","symbolic",93,50,50,73,77,81,FALSE,4,NA,NA,"2020",73,"1",FALSE,1,0,74,NA,NA,FALSE
"947","398",20409,"RUTW","LETE","29.76425","-93.14771","symbolic",93,50,50,73,77,81,FALSE,4,NA,NA,"2020",77,"1",FALSE,0,4,74,NA,NA,FALSE
"948","398",20409,"RUTW","LETE","29.76425","-93.14771","symbolic",93,50,50,73,77,81,FALSE,4,NA,NA,"2020",81,"0",TRUE,0,4,74,"1E",NA,FALSE
"949","399",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",73,"1",FALSE,1,0,75,NA,NA,FALSE
"950","399",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",77,"1",FALSE,0,4,75,NA,NA,FALSE
"951","399",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",81,"1",FALSE,0,4,75,NA,NA,FALSE
"952","399",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",83,"1",FALSE,0,2,75,NA,NA,FALSE
"953","399",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",85,"1",FALSE,0,2,75,NA,NA,FALSE
"954","399",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",89,"1",FALSE,0,4,75,NA,NA,FALSE
"955","399",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",92,"1",FALSE,0,3,75,NA,NA,FALSE
"956","399",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",95,"1",TRUE,0,3,75,"1E",NA,FALSE
"957","400",20411,"RUTW","LETE","29.76567","-93.15527","none",94,50,50,73,73,77,FALSE,5,NA,NA,"2020",73,"1",FALSE,1,0,75,NA,NA,FALSE
"958","400",20411,"RUTW","LETE","29.76567","-93.15527","none",94,50,50,73,73,77,FALSE,5,NA,NA,"2020",77,"0",TRUE,0,4,75,"0E",NA,FALSE
"959","401",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",73,"1",FALSE,1,0,75,NA,NA,FALSE
"960","401",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",77,"1",FALSE,0,4,75,NA,NA,FALSE
"961","401",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",81,"1",FALSE,0,4,75,NA,NA,FALSE
"962","401",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",83,"1",FALSE,0,2,75,NA,NA,FALSE
"963","401",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",85,"1",FALSE,0,2,75,NA,NA,FALSE
"964","401",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",89,"1",FALSE,0,4,75,NA,NA,FALSE
"965","401",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",92,"1",FALSE,0,3,75,NA,NA,FALSE
"966","401",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",95,"0",TRUE,0,3,75,"0E",NA,FALSE
"967","403",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",77,"1",FALSE,1,0,76,NA,NA,FALSE
"968","403",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",81,"1",FALSE,0,4,76,NA,NA,FALSE
"969","403",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",83,"1",FALSE,0,2,76,NA,NA,FALSE
"970","403",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",85,"1",FALSE,0,2,76,NA,NA,FALSE
"971","403",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",89,"1",FALSE,0,4,76,NA,NA,FALSE
"972","403",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",92,"1",FALSE,0,3,76,NA,NA,FALSE
"973","403",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",95,"1",FALSE,0,3,76,NA,NA,FALSE
"974","403",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",98,"0",TRUE,0,3,76,"1E",NA,FALSE
"975","404",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",78,"1",FALSE,1,0,75,NA,24,FALSE
"976","404",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",81,"1",FALSE,0,3,75,NA,24,FALSE
"977","404",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",83,"1",FALSE,0,2,75,NA,24,FALSE
"978","404",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",85,"1",FALSE,0,2,75,NA,24,FALSE
"979","404",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",89,"1",FALSE,0,4,75,NA,24,FALSE
"980","404",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",92,"1",FALSE,0,3,75,NA,24,FALSE
"981","404",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",95,"1",FALSE,0,3,75,NA,24,FALSE
"982","404",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",98,"1",TRUE,0,3,75,"1C",24,FALSE
"983","405",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",78,"1",FALSE,1,0,72,NA,NA,FALSE
"984","405",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",81,"1",FALSE,0,3,72,NA,NA,FALSE
"985","405",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",83,"1",FALSE,0,2,72,NA,NA,FALSE
"986","405",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",85,"1",FALSE,0,2,72,NA,NA,FALSE
"987","405",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",89,"1",FALSE,0,4,72,NA,NA,FALSE
"988","405",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",92,"1",TRUE,0,3,72,"0E",NA,FALSE
"989","406",20417,"RUTW","LETE","29.76154","-93.13561","none",NA,10,20,78,78,85,FALSE,5,NA,NA,"2020",78,"1",FALSE,1,0,NA,NA,NA,FALSE
"990","406",20417,"RUTW","LETE","29.76154","-93.13561","none",NA,10,20,78,78,85,FALSE,5,NA,NA,"2020",81,"0",FALSE,0,3,NA,NA,NA,FALSE
"991","406",20417,"RUTW","LETE","29.76154","-93.13561","none",NA,10,20,78,78,85,FALSE,5,NA,NA,"2020",83,"0",FALSE,0,2,NA,NA,NA,FALSE
"992","406",20417,"RUTW","LETE","29.76154","-93.13561","none",NA,10,20,78,78,85,FALSE,5,NA,NA,"2020",85,"0",TRUE,0,2,NA,"0E",NA,FALSE
"993","407",20418,"RUTW","CONI","29.76447","-93.14879","symbolic",90,40,40,78,89,89,FALSE,1,NA,NA,"2020",78,"1",FALSE,1,0,74,NA,NA,FALSE
"994","407",20418,"RUTW","CONI","29.76447","-93.14879","symbolic",90,40,40,78,89,89,FALSE,1,NA,NA,"2020",81,"1",FALSE,0,3,74,NA,NA,FALSE
"995","407",20418,"RUTW","CONI","29.76447","-93.14879","symbolic",90,40,40,78,89,89,FALSE,1,NA,NA,"2020",83,"1",FALSE,0,2,74,NA,NA,FALSE
"996","407",20418,"RUTW","CONI","29.76447","-93.14879","symbolic",90,40,40,78,89,89,FALSE,1,NA,NA,"2020",85,"1",FALSE,0,2,74,NA,NA,FALSE
"997","407",20418,"RUTW","CONI","29.76447","-93.14879","symbolic",90,40,40,78,89,89,FALSE,1,NA,NA,"2020",89,"1",TRUE,0,4,74,"2C",NA,FALSE
"998","409",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",82,"1",FALSE,1,0,80,NA,22,FALSE
"999","409",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",83,"1",FALSE,0,1,80,NA,22,FALSE
"1000","409",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",85,"1",FALSE,0,2,80,NA,22,FALSE
"1001","409",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",89,"1",FALSE,0,4,80,NA,22,FALSE
"1002","409",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",92,"1",FALSE,0,3,80,NA,22,FALSE
"1003","409",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",95,"1",FALSE,0,3,80,NA,22,FALSE
"1004","409",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",98,"1",FALSE,0,3,80,NA,22,FALSE
"1005","409",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",101,"1",TRUE,0,3,80,"3E",22,FALSE
"1006","410",20421,"RUTW","LETE","29.7658","-93.15541","symbolic",89,50,50,82,89,89,FALSE,1,NA,NA,"2020",82,"1",FALSE,1,0,70,NA,NA,FALSE
"1007","410",20421,"RUTW","LETE","29.7658","-93.15541","symbolic",89,50,50,82,89,89,FALSE,1,NA,NA,"2020",83,"1",FALSE,0,1,70,NA,NA,FALSE
"1008","410",20421,"RUTW","LETE","29.7658","-93.15541","symbolic",89,50,50,82,89,89,FALSE,1,NA,NA,"2020",85,"1",FALSE,0,2,70,NA,NA,FALSE
"1009","410",20421,"RUTW","LETE","29.7658","-93.15541","symbolic",89,50,50,82,89,89,FALSE,1,NA,NA,"2020",89,"1",TRUE,0,4,70,"0E",NA,FALSE
"1010","411",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",82,"1",FALSE,1,0,83,NA,15,FALSE
"1011","411",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",83,"1",FALSE,0,1,83,NA,15,FALSE
"1012","411",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",85,"1",FALSE,0,2,83,NA,15,FALSE
"1013","411",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",89,"1",FALSE,0,4,83,NA,15,FALSE
"1014","411",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",92,"1",FALSE,0,3,83,NA,15,FALSE
"1015","411",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",95,"1",FALSE,0,3,83,NA,15,FALSE
"1016","411",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",98,"0",TRUE,0,3,83,"Fail",15,FALSE
"1017","412",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",82,"1",FALSE,1,0,81,NA,NA,FALSE
"1018","412",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",83,"1",FALSE,0,1,81,NA,NA,FALSE
"1019","412",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",85,"1",FALSE,0,2,81,NA,NA,FALSE
"1020","412",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",89,"1",FALSE,0,4,81,NA,NA,FALSE
"1021","412",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",92,"1",FALSE,0,3,81,NA,NA,FALSE
"1022","412",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",95,"1",FALSE,0,3,81,NA,NA,FALSE
"1023","412",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",98,"1",FALSE,0,3,81,NA,NA,FALSE
"1024","412",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",101,"0",TRUE,0,3,81,"0E",NA,FALSE
"1025","413",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",82,"1",FALSE,1,0,72,NA,23,FALSE
"1026","413",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",83,"1",FALSE,0,1,72,NA,23,FALSE
"1027","413",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",85,"1",FALSE,0,2,72,NA,23,FALSE
"1028","413",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",89,"1",FALSE,0,4,72,NA,23,FALSE
"1029","413",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",92,"1",FALSE,0,3,72,NA,23,FALSE
"1030","413",20424,"RUTW","LETE","29.76563","-93.15456","symbolic",91,0,20,82,95,95,TRUE,8,1,95,"2020",95,"0",TRUE,0,3,72,"0E",23,FALSE
"1031","414",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",83,"1",FALSE,1,0,77,NA,NA,FALSE
"1032","414",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",85,"1",FALSE,0,2,77,NA,NA,FALSE
"1033","414",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",89,"1",FALSE,0,4,77,NA,NA,FALSE
"1034","414",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",92,"1",FALSE,0,3,77,NA,NA,FALSE
"1035","414",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",95,"1",FALSE,0,3,77,NA,NA,FALSE
"1036","414",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",98,"1",FALSE,0,3,77,NA,NA,FALSE
"1037","414",20425,"RUTW","LETE","29.76388","-93.14663","symbolic",96,20,40,83,101,101,FALSE,1,NA,NA,"2020",101,"1",TRUE,0,3,77,"0E",NA,FALSE
"1038","415",20426,"RUTW","LETE","29.76376","-93.14611","symbolic",100,0,25,83,85,89,FALSE,6,NA,NA,"2020",83,"1",FALSE,1,0,81,NA,NA,FALSE
"1039","415",20426,"RUTW","LETE","29.76376","-93.14611","symbolic",100,0,25,83,85,89,FALSE,6,NA,NA,"2020",85,"1",FALSE,0,2,81,NA,NA,FALSE
"1040","415",20426,"RUTW","LETE","29.76376","-93.14611","symbolic",100,0,25,83,85,89,FALSE,6,NA,NA,"2020",89,"0",TRUE,0,4,81,"0E",NA,FALSE
"1041","416",20427,"RUTW","LETE","29.76366","-93.14568","symbolic",96,0,25,83,95,95,FALSE,1,NA,NA,"2020",83,"1",FALSE,1,0,77,NA,NA,FALSE
"1042","416",20427,"RUTW","LETE","29.76366","-93.14568","symbolic",96,0,25,83,95,95,FALSE,1,NA,NA,"2020",85,"1",FALSE,0,2,77,NA,NA,FALSE
"1043","416",20427,"RUTW","LETE","29.76366","-93.14568","symbolic",96,0,25,83,95,95,FALSE,1,NA,NA,"2020",89,"1",FALSE,0,4,77,NA,NA,FALSE
"1044","416",20427,"RUTW","LETE","29.76366","-93.14568","symbolic",96,0,25,83,95,95,FALSE,1,NA,NA,"2020",92,"1",FALSE,0,3,77,NA,NA,FALSE
"1045","416",20427,"RUTW","LETE","29.76366","-93.14568","symbolic",96,0,25,83,95,95,FALSE,1,NA,NA,"2020",95,"1",TRUE,0,3,77,"1E",NA,FALSE
"1046","417",20428,"RUTW","LETE","29.76359","-93.14537","symbolic",101,0,25,83,89,92,FALSE,0,NA,NA,"2020",83,"1",FALSE,1,0,82,NA,NA,FALSE
"1047","417",20428,"RUTW","LETE","29.76359","-93.14537","symbolic",101,0,25,83,89,92,FALSE,0,NA,NA,"2020",85,"1",FALSE,0,2,82,NA,NA,FALSE
"1048","417",20428,"RUTW","LETE","29.76359","-93.14537","symbolic",101,0,25,83,89,92,FALSE,0,NA,NA,"2020",89,"1",FALSE,0,4,82,NA,NA,FALSE
"1049","417",20428,"RUTW","LETE","29.76359","-93.14537","symbolic",101,0,25,83,89,92,FALSE,0,NA,NA,"2020",92,"1",TRUE,0,3,82,"1E",NA,FALSE
"1050","418",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",83,"1",FALSE,1,0,81,NA,NA,FALSE
"1051","418",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",85,"1",FALSE,0,2,81,NA,NA,FALSE
"1052","418",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",89,"1",FALSE,0,4,81,NA,NA,FALSE
"1053","418",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",92,"1",FALSE,0,3,81,NA,NA,FALSE
"1054","418",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",95,"1",FALSE,0,3,81,NA,NA,FALSE
"1055","418",20429,"RUTW","LETE","29.76356","-93.14529","symbolic",100,0,25,83,95,98,FALSE,6,NA,NA,"2020",98,"0",TRUE,0,3,81,"0E",NA,FALSE
"1056","421",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",85,"1",FALSE,1,0,84,NA,NA,FALSE
"1057","421",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",89,"1",FALSE,0,4,84,NA,NA,FALSE
"1058","421",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",92,"1",FALSE,0,3,84,NA,NA,FALSE
"1059","421",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",95,"1",FALSE,0,3,84,NA,NA,FALSE
"1060","421",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",98,"1",FALSE,0,3,84,NA,NA,FALSE
"1061","421",20432,"RUTW","LETE","29.76359","-93.14536","symbolic",103,0,10,85,98,101,FALSE,6,NA,NA,"2020",101,"0",TRUE,0,3,84,"0E",NA,FALSE
"1062","422",20433,"RUTW","LETE","29.76359","-93.14542","symbolic",103,5,10,85,98,101,TRUE,6,6,101,"2020",85,"1",FALSE,1,0,84,NA,17,FALSE
"1063","422",20433,"RUTW","LETE","29.76359","-93.14542","symbolic",103,5,10,85,98,101,TRUE,6,6,101,"2020",89,"1",FALSE,0,4,84,NA,17,FALSE
"1064","422",20433,"RUTW","LETE","29.76359","-93.14542","symbolic",103,5,10,85,98,101,TRUE,6,6,101,"2020",92,"1",FALSE,0,3,84,NA,17,FALSE
"1065","422",20433,"RUTW","LETE","29.76359","-93.14542","symbolic",103,5,10,85,98,101,TRUE,6,6,101,"2020",95,"1",FALSE,0,3,84,NA,17,FALSE
"1066","422",20433,"RUTW","LETE","29.76359","-93.14542","symbolic",103,5,10,85,98,101,TRUE,6,6,101,"2020",98,"1",FALSE,0,3,84,NA,17,FALSE
"1067","422",20433,"RUTW","LETE","29.76359","-93.14542","symbolic",103,5,10,85,98,101,TRUE,6,6,101,"2020",101,"0",TRUE,0,3,84,"0E",17,FALSE
"1068","423",20434,"RUTW","LETE","29.76363","-93.1456","symbolic",103,0,10,85,98,101,FALSE,2,NA,NA,"2020",85,"1",FALSE,1,0,84,NA,NA,FALSE
"1069","423",20434,"RUTW","LETE","29.76363","-93.1456","symbolic",103,0,10,85,98,101,FALSE,2,NA,NA,"2020",89,"1",FALSE,0,4,84,NA,NA,FALSE
"1070","423",20434,"RUTW","LETE","29.76363","-93.1456","symbolic",103,0,10,85,98,101,FALSE,2,NA,NA,"2020",92,"1",FALSE,0,3,84,NA,NA,FALSE
"1071","423",20434,"RUTW","LETE","29.76363","-93.1456","symbolic",103,0,10,85,98,101,FALSE,2,NA,NA,"2020",95,"1",FALSE,0,3,84,NA,NA,FALSE
"1072","423",20434,"RUTW","LETE","29.76363","-93.1456","symbolic",103,0,10,85,98,101,FALSE,2,NA,NA,"2020",98,"1",FALSE,0,3,84,NA,NA,FALSE
"1073","423",20434,"RUTW","LETE","29.76363","-93.1456","symbolic",103,0,10,85,98,101,FALSE,2,NA,NA,"2020",101,"0",TRUE,0,3,84,"0E",NA,FALSE
"1074","424",20435,"RUTW","LETE","29.76408","-93.14817","symbolic",103,0,0,85,89,92,FALSE,6,NA,NA,"2020",85,"1",FALSE,1,0,84,NA,NA,FALSE
"1075","424",20435,"RUTW","LETE","29.76408","-93.14817","symbolic",103,0,0,85,89,92,FALSE,6,NA,NA,"2020",89,"1",FALSE,0,4,84,NA,NA,FALSE
"1076","424",20435,"RUTW","LETE","29.76408","-93.14817","symbolic",103,0,0,85,89,92,FALSE,6,NA,NA,"2020",92,"0",TRUE,0,3,84,"0E",NA,FALSE
"1077","425",20436,"RUTW","LETE","29.76422","-93.14839","symbolic",96,10,30,85,98,98,TRUE,1,1,97,"2020",85,"1",FALSE,1,0,77,NA,20,FALSE
"1078","425",20436,"RUTW","LETE","29.76422","-93.14839","symbolic",96,10,30,85,98,98,TRUE,1,1,97,"2020",89,"1",FALSE,0,4,77,NA,20,FALSE
"1079","425",20436,"RUTW","LETE","29.76422","-93.14839","symbolic",96,10,30,85,98,98,TRUE,1,1,97,"2020",92,"1",FALSE,0,3,77,NA,20,FALSE
"1080","425",20436,"RUTW","LETE","29.76422","-93.14839","symbolic",96,10,30,85,98,98,TRUE,1,1,97,"2020",95,"1",FALSE,0,3,77,NA,20,FALSE
"1081","425",20436,"RUTW","LETE","29.76422","-93.14839","symbolic",96,10,30,85,98,98,TRUE,1,1,97,"2020",98,"1",TRUE,0,3,77,"1C",20,FALSE
