"","nest","site","species","lat","lon","prot","estHD","cov_1m","cov_5m","i","j","k","camera","final_fate","cam_fate","fate_date","year","season_day","status","last_obs","same_ID","obs_int","init_date","nest_age","final_obs","lost"
"320",20319,"RUTE","CONI","29.75633","-93.11217",NA,64,90,90,53,NA,NA,FALSE,7,NA,NA,"2020",60,"1",NA,0,3,48,NA,NA,FALSE
"321",20319,"RUTE","CONI","29.75633","-93.11217",NA,64,90,90,53,NA,NA,FALSE,7,NA,NA,"2020",66,"1",NA,0,6,48,NA,NA,FALSE
"322",20320,"RUTW","CONI","29.76186","-93.13563",NA,64,90,90,53,71,77,TRUE,4,4,75,"2020",53,"1",FALSE,1,0,48,27,NA,FALSE
"323",20320,"RUTW","CONI","29.76186","-93.13563",NA,64,90,90,53,71,77,TRUE,4,4,75,"2020",57,"1",FALSE,0,4,48,27,NA,FALSE
"324",20320,"RUTW","CONI","29.76186","-93.13563",NA,64,90,90,53,71,77,TRUE,4,4,75,"2020",63,"1",FALSE,0,6,48,27,NA,FALSE
"325",20320,"RUTW","CONI","29.76186","-93.13563",NA,64,90,90,53,71,77,TRUE,4,4,75,"2020",67,"1",FALSE,0,4,48,27,NA,FALSE
"326",20320,"RUTW","CONI","29.76186","-93.13563",NA,64,90,90,53,71,77,TRUE,4,4,75,"2020",71,"1",FALSE,0,4,48,27,NA,FALSE
"327",20320,"RUTW","CONI","29.76186","-93.13563",NA,64,90,90,53,71,77,TRUE,4,4,75,"2020",77,"0",TRUE,0,6,48,27,"0E",FALSE
"328",20321,"RUTW","CONI","29.7629","-93.14075",NA,65,60,60,53,67,67,TRUE,1,1,68,"2020",53,"1",FALSE,1,0,49,19,NA,FALSE
"329",20321,"RUTW","CONI","29.7629","-93.14075",NA,65,60,60,53,67,67,TRUE,1,1,68,"2020",61,"1",FALSE,0,8,49,19,NA,FALSE
"330",20321,"RUTW","CONI","29.7629","-93.14075",NA,65,60,60,53,67,67,TRUE,1,1,68,"2020",63,"1",FALSE,0,2,49,19,NA,FALSE
"331",20321,"RUTW","CONI","29.7629","-93.14075",NA,65,60,60,53,67,67,TRUE,1,1,68,"2020",67,"1",TRUE,0,4,49,19,"1E",FALSE
"332",20322,"RUTW","CONI","29.76391","-93.14388",NA,62,50,50,57,70,70,TRUE,4,4,72,"2020",57,"1",FALSE,1,0,46,26,NA,FALSE
"333",20322,"RUTW","CONI","29.76391","-93.14388",NA,62,50,50,57,70,70,TRUE,4,4,72,"2020",61,"1",FALSE,0,4,46,26,NA,FALSE
"334",20322,"RUTW","CONI","29.76391","-93.14388",NA,62,50,50,57,70,70,TRUE,4,4,72,"2020",67,"1",FALSE,0,6,46,26,NA,FALSE
"335",20322,"RUTW","CONI","29.76391","-93.14388",NA,62,50,50,57,70,70,TRUE,4,4,72,"2020",70,"0",TRUE,0,3,46,26,"2E",FALSE
"336",20323,"RUTE","CONI","29.75859","-93.12138",NA,75,50,50,NA,NA,NA,TRUE,7,NA,NA,"2020",58,"1",NA,1,0,59,NA,NA,FALSE
"337",20323,"RUTE","CONI","29.75859","-93.12138",NA,75,50,50,NA,NA,NA,TRUE,7,NA,NA,"2020",61,"1",NA,0,3,59,NA,NA,FALSE
"338",20323,"RUTE","CONI","29.75859","-93.12138",NA,75,50,50,NA,NA,NA,TRUE,7,NA,NA,"2020",66,"1",NA,0,5,59,NA,NA,FALSE
"339",20323,"RUTE","CONI","29.75859","-93.12138",NA,75,50,50,NA,NA,NA,TRUE,7,NA,NA,"2020",70,"1",NA,0,4,59,NA,NA,FALSE
"340",20323,"RUTE","CONI","29.75859","-93.12138",NA,75,50,50,NA,NA,NA,TRUE,7,NA,NA,"2020",81,"0",NA,0,11,59,NA,NA,FALSE
"341",20324,"RUTW","CONI","29.7699","-93.1737",NA,71,90,90,59,59,63,TRUE,4,6,61,"2020",59,"1",FALSE,1,0,55,6,NA,FALSE
"342",20324,"RUTW","CONI","29.7699","-93.1737",NA,71,90,90,59,59,63,TRUE,4,6,61,"2020",63,"0",TRUE,0,4,55,6,"2E",FALSE
"343",20350,"RUTE","CONI","29.75822","-93.11945",NA,79,40,40,NA,NA,NA,NA,6,NA,NA,"2020",66,"1",NA,26,0,63,NA,NA,FALSE
"344",20352,"RUTE","CONI","29.75912","-93.1234",NA,70,30,40,66,78,81,TRUE,7,1,81,"2020",66,"1",FALSE,2,0,54,27,NA,FALSE
"345",20352,"RUTE","CONI","29.75912","-93.1234",NA,70,30,40,66,78,81,TRUE,7,1,81,"2020",70,"1",FALSE,0,4,54,27,NA,FALSE
"346",20352,"RUTE","CONI","29.75912","-93.1234",NA,70,30,40,66,78,81,TRUE,7,1,81,"2020",73,"1",FALSE,0,3,54,27,NA,FALSE
"347",20352,"RUTE","CONI","29.75912","-93.1234",NA,70,30,40,66,78,81,TRUE,7,1,81,"2020",78,"1",FALSE,0,5,54,27,NA,FALSE
"348",20354,"RUTE","CONI","29.75873","-93.12268",NA,68,80,80,NA,NA,NA,NA,4,NA,NA,"2020",66,"1",NA,2,0,52,NA,NA,FALSE
"349",20354,"RUTE","CONI","29.75873","-93.12268",NA,68,80,80,NA,NA,NA,NA,4,NA,NA,"2020",70,"0",NA,0,4,52,NA,NA,FALSE
"350",20355,"RUTE","CONI","29.75854","-93.12093",NA,NA,40,30,66,69,70,TRUE,7,0,70,"2020",66,"1",FALSE,1,0,NA,NA,NA,FALSE
"351",20355,"RUTE","CONI","29.75854","-93.12093",NA,NA,40,30,66,69,70,TRUE,7,0,70,"2020",69,"1",FALSE,0,3,NA,NA,NA,FALSE
"352",20355,"RUTE","CONI","29.75854","-93.12093",NA,NA,40,30,66,69,70,TRUE,7,0,70,"2020",70,"0",TRUE,0,1,NA,NA,"0E",FALSE
"353",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",70,"1",FALSE,45,0,63,21,NA,FALSE
"354",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",73,"1",FALSE,0,3,63,21,NA,FALSE
"355",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",77,"1",FALSE,0,4,63,21,NA,FALSE
"356",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",81,"1",FALSE,0,4,63,21,NA,FALSE
"357",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",83,"1",FALSE,0,2,63,21,NA,FALSE
"358",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",85,"1",TRUE,0,2,63,21,"1C",FALSE
"359",20401,"RUTW","LETE","29.76698","-93.16123","none",80,10,10,70,85,85,FALSE,1,NA,NA,"2020",70,"1",FALSE,1,0,61,NA,NA,FALSE
"360",20401,"RUTW","LETE","29.76698","-93.16123","none",80,10,10,70,85,85,FALSE,1,NA,NA,"2020",73,"1",FALSE,0,3,61,NA,NA,FALSE
"361",20401,"RUTW","LETE","29.76698","-93.16123","none",80,10,10,70,85,85,FALSE,1,NA,NA,"2020",77,"1",FALSE,0,4,61,NA,NA,FALSE
"362",20401,"RUTW","LETE","29.76698","-93.16123","none",80,10,10,70,85,85,FALSE,1,NA,NA,"2020",81,"1",FALSE,0,4,61,NA,NA,FALSE
"363",20401,"RUTW","LETE","29.76698","-93.16123","none",80,10,10,70,85,85,FALSE,1,NA,NA,"2020",83,"1",FALSE,0,2,61,NA,NA,FALSE
"364",20401,"RUTW","LETE","29.76698","-93.16123","none",80,10,10,70,85,85,FALSE,1,NA,NA,"2020",85,"1",TRUE,0,2,61,NA,"0E",FALSE
"365",20402,"RUTW","LETE","29.76695","-93.16123","none",86,5,10,70,89,89,TRUE,1,1,89,"2020",70,"1",FALSE,1,0,67,22,NA,FALSE
"366",20402,"RUTW","LETE","29.76695","-93.16123","none",86,5,10,70,89,89,TRUE,1,1,89,"2020",73,"1",FALSE,0,3,67,22,NA,FALSE
"367",20402,"RUTW","LETE","29.76695","-93.16123","none",86,5,10,70,89,89,TRUE,1,1,89,"2020",77,"1",FALSE,0,4,67,22,NA,FALSE
"368",20402,"RUTW","LETE","29.76695","-93.16123","none",86,5,10,70,89,89,TRUE,1,1,89,"2020",81,"1",FALSE,0,4,67,22,NA,FALSE
"369",20402,"RUTW","LETE","29.76695","-93.16123","none",86,5,10,70,89,89,TRUE,1,1,89,"2020",83,"1",FALSE,0,2,67,22,NA,FALSE
"370",20402,"RUTW","LETE","29.76695","-93.16123","none",86,5,10,70,89,89,TRUE,1,1,89,"2020",85,"1",FALSE,0,2,67,22,NA,FALSE
"371",20402,"RUTW","LETE","29.76695","-93.16123","none",86,5,10,70,89,89,TRUE,1,1,89,"2020",89,"1",TRUE,0,4,67,22,"1C",FALSE
"372",20403,"RUTW","LETE","29.76698","-93.16161","none",90,10,10,70,77,81,FALSE,6,NA,NA,"2020",70,"1",FALSE,1,0,71,NA,NA,FALSE
"373",20403,"RUTW","LETE","29.76698","-93.16161","none",90,10,10,70,77,81,FALSE,6,NA,NA,"2020",73,"1",FALSE,0,3,71,NA,NA,FALSE
"374",20403,"RUTW","LETE","29.76698","-93.16161","none",90,10,10,70,77,81,FALSE,6,NA,NA,"2020",77,"1",FALSE,0,4,71,NA,NA,FALSE
"375",20403,"RUTW","LETE","29.76698","-93.16161","none",90,10,10,70,77,81,FALSE,6,NA,NA,"2020",81,"0",TRUE,0,4,71,NA,"0E",FALSE
"376",20404,"RUTW","CONI","29.76892","-93.16894","none",86,90,90,70,73,77,FALSE,6,NA,NA,"2020",70,"1",FALSE,1,0,70,NA,NA,FALSE
"377",20404,"RUTW","CONI","29.76892","-93.16894","none",86,90,90,70,73,77,FALSE,6,NA,NA,"2020",73,"1",FALSE,0,3,70,NA,NA,FALSE
"378",20404,"RUTW","CONI","29.76892","-93.16894","none",86,90,90,70,73,77,FALSE,6,NA,NA,"2020",77,"0",TRUE,0,4,70,NA,"0E",FALSE
"379",20405,"RUTW","LETE","29.76446","-93.14888","symbolic",90,50,50,73,92,92,TRUE,8,1,91,"2020",73,"1",FALSE,1,0,71,20,NA,FALSE
"380",20405,"RUTW","LETE","29.76446","-93.14888","symbolic",90,50,50,73,92,92,TRUE,8,1,91,"2020",77,"1",FALSE,0,4,71,20,NA,FALSE
"381",20405,"RUTW","LETE","29.76446","-93.14888","symbolic",90,50,50,73,92,92,TRUE,8,1,91,"2020",81,"1",FALSE,0,4,71,20,NA,FALSE
"382",20405,"RUTW","LETE","29.76446","-93.14888","symbolic",90,50,50,73,92,92,TRUE,8,1,91,"2020",83,"1",FALSE,0,2,71,20,NA,FALSE
"383",20405,"RUTW","LETE","29.76446","-93.14888","symbolic",90,50,50,73,92,92,TRUE,8,1,91,"2020",85,"1",FALSE,0,2,71,20,NA,FALSE
"384",20405,"RUTW","LETE","29.76446","-93.14888","symbolic",90,50,50,73,92,92,TRUE,8,1,91,"2020",89,"1",FALSE,0,4,71,20,NA,FALSE
"385",20405,"RUTW","LETE","29.76446","-93.14888","symbolic",90,50,50,73,92,92,TRUE,8,1,91,"2020",92,"0",TRUE,0,3,71,20,"0E",FALSE
"386",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",73,"1",FALSE,1,0,71,20,NA,FALSE
"387",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",77,"1",FALSE,0,4,71,20,NA,FALSE
"388",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",81,"1",FALSE,0,4,71,20,NA,FALSE
"389",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",83,"1",FALSE,0,2,71,20,NA,FALSE
"390",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",85,"1",FALSE,0,2,71,20,NA,FALSE
"391",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",89,"1",FALSE,0,4,71,20,NA,FALSE
"392",20406,"RUTW","LETE","29.76433","-93.14832","symbolic",90,50,50,73,92,92,TRUE,1,1,91,"2020",92,"1",TRUE,0,3,71,20,"0E",FALSE
"393",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",73,"1",FALSE,1,0,61,NA,NA,FALSE
"394",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",77,"1",FALSE,0,4,61,NA,NA,FALSE
"395",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",81,"1",FALSE,0,4,61,NA,NA,FALSE
"396",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",83,"1",FALSE,0,2,61,NA,NA,FALSE
"397",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",85,"1",FALSE,0,2,61,NA,NA,FALSE
"398",20407,"RUTW","LETE","29.76424","-93.14816","symbolic",80,40,50,73,89,89,FALSE,1,NA,NA,"2020",89,"1",TRUE,0,4,61,NA,"0E",FALSE
"399",20408,"RUTW","LETE","29.76427","-93.148","symbolic",81,60,50,73,85,85,TRUE,1,1,83,"2020",73,"1",FALSE,1,0,62,21,NA,FALSE
"400",20408,"RUTW","LETE","29.76427","-93.148","symbolic",81,60,50,73,85,85,TRUE,1,1,83,"2020",77,"1",FALSE,0,4,62,21,NA,FALSE
"401",20408,"RUTW","LETE","29.76427","-93.148","symbolic",81,60,50,73,85,85,TRUE,1,1,83,"2020",81,"1",FALSE,0,4,62,21,NA,FALSE
"402",20408,"RUTW","LETE","29.76427","-93.148","symbolic",81,60,50,73,85,85,TRUE,1,1,83,"2020",83,"1",FALSE,0,2,62,21,NA,FALSE
"403",20408,"RUTW","LETE","29.76427","-93.148","symbolic",81,60,50,73,85,85,TRUE,1,1,83,"2020",85,"1",TRUE,0,2,62,21,"2C",FALSE
"404",20409,"RUTW","LETE","29.76425","-93.14771","symbolic",93,50,50,73,77,81,FALSE,4,NA,NA,"2020",73,"1",FALSE,1,0,74,NA,NA,FALSE
"405",20409,"RUTW","LETE","29.76425","-93.14771","symbolic",93,50,50,73,77,81,FALSE,4,NA,NA,"2020",77,"1",FALSE,0,4,74,NA,NA,FALSE
"406",20409,"RUTW","LETE","29.76425","-93.14771","symbolic",93,50,50,73,77,81,FALSE,4,NA,NA,"2020",81,"0",TRUE,0,4,74,NA,"1E",FALSE
"407",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",73,"1",FALSE,1,0,75,NA,NA,FALSE
"408",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",77,"1",FALSE,0,4,75,NA,NA,FALSE
"409",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",81,"1",FALSE,0,4,75,NA,NA,FALSE
"410",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",83,"1",FALSE,0,2,75,NA,NA,FALSE
"411",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",85,"1",FALSE,0,2,75,NA,NA,FALSE
"412",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",89,"1",FALSE,0,4,75,NA,NA,FALSE
"413",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",92,"1",FALSE,0,3,75,NA,NA,FALSE
"414",20410,"RUTW","LETE","29.76409","-93.14684","none",94,20,50,73,95,95,FALSE,1,NA,NA,"2020",95,"1",TRUE,0,3,75,NA,"1E",FALSE
"415",20411,"RUTW","LETE","29.76567","-93.15527","none",94,50,50,73,73,77,FALSE,5,NA,NA,"2020",73,"1",FALSE,1,0,75,NA,NA,FALSE
"416",20411,"RUTW","LETE","29.76567","-93.15527","none",94,50,50,73,73,77,FALSE,5,NA,NA,"2020",77,"0",TRUE,0,4,75,NA,"0E",FALSE
"417",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",73,"1",FALSE,1,0,75,NA,NA,FALSE
"418",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",77,"1",FALSE,0,4,75,NA,NA,FALSE
"419",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",81,"1",FALSE,0,4,75,NA,NA,FALSE
"420",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",83,"1",FALSE,0,2,75,NA,NA,FALSE
"421",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",85,"1",FALSE,0,2,75,NA,NA,FALSE
"422",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",89,"1",FALSE,0,4,75,NA,NA,FALSE
"423",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",92,"1",FALSE,0,3,75,NA,NA,FALSE
"424",20412,"RUTW","LETE","29.76706","-93.16164","symbolic",94,40,30,73,92,95,FALSE,7,NA,NA,"2020",95,"0",TRUE,0,3,75,NA,"0E",FALSE
"425",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",77,"1",FALSE,1,0,76,NA,NA,FALSE
"426",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",81,"1",FALSE,0,4,76,NA,NA,FALSE
"427",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",83,"1",FALSE,0,2,76,NA,NA,FALSE
"428",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",85,"1",FALSE,0,2,76,NA,NA,FALSE
"429",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",89,"1",FALSE,0,4,76,NA,NA,FALSE
"430",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",92,"1",FALSE,0,3,76,NA,NA,FALSE
"431",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",95,"1",FALSE,0,3,76,NA,NA,FALSE
"432",20414,"RUTW","LETE","29.76572","-93.15541","symbolic",95,70,70,77,81,98,FALSE,4,NA,NA,"2020",98,"0",TRUE,0,3,76,NA,"1E",FALSE
"433",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",78,"1",FALSE,1,0,75,24,NA,FALSE
"434",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",81,"1",FALSE,0,3,75,24,NA,FALSE
"435",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",83,"1",FALSE,0,2,75,24,NA,FALSE
"436",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",85,"1",FALSE,0,2,75,24,NA,FALSE
"437",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",89,"1",FALSE,0,4,75,24,NA,FALSE
"438",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",92,"1",FALSE,0,3,75,24,NA,FALSE
"439",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",95,"1",FALSE,0,3,75,24,NA,FALSE
"440",20415,"RUTW","LETE","29.76565","-93.15553","symbolic",94,0,40,78,98,98,TRUE,1,1,99,"2020",98,"1",TRUE,0,3,75,24,"1C",FALSE
"441",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",78,"1",FALSE,1,0,72,NA,NA,FALSE
"442",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",81,"1",FALSE,0,3,72,NA,NA,FALSE
"443",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",83,"1",FALSE,0,2,72,NA,NA,FALSE
"444",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",85,"1",FALSE,0,2,72,NA,NA,FALSE
"445",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",89,"1",FALSE,0,4,72,NA,NA,FALSE
"446",20416,"RUTW","LETE","29.76568","-93.15517","symbolic",91,20,40,78,92,92,FALSE,1,NA,NA,"2020",92,"1",TRUE,0,3,72,NA,"0E",FALSE
"447",20417,"RUTW","LETE","29.76154","-93.13561","none",NA,10,20,78,78,85,FALSE,5,NA,NA,"2020",78,"1",FALSE,1,0,NA,NA,NA,FALSE
"448",20417,"RUTW","LETE","29.76154","-93.13561","none",NA,10,20,78,78,85,FALSE,5,NA,NA,"2020",81,"0",FALSE,0,3,NA,NA,NA,FALSE
"449",20417,"RUTW","LETE","29.76154","-93.13561","none",NA,10,20,78,78,85,FALSE,5,NA,NA,"2020",83,"0",FALSE,0,2,NA,NA,NA,FALSE
"450",20417,"RUTW","LETE","29.76154","-93.13561","none",NA,10,20,78,78,85,FALSE,5,NA,NA,"2020",85,"0",TRUE,0,2,NA,NA,"0E",FALSE
"451",20418,"RUTW","CONI","29.76447","-93.14879","symbolic",90,40,40,78,89,89,FALSE,1,NA,NA,"2020",78,"1",FALSE,1,0,74,NA,NA,FALSE
"452",20418,"RUTW","CONI","29.76447","-93.14879","symbolic",90,40,40,78,89,89,FALSE,1,NA,NA,"2020",81,"1",FALSE,0,3,74,NA,NA,FALSE
"453",20418,"RUTW","CONI","29.76447","-93.14879","symbolic",90,40,40,78,89,89,FALSE,1,NA,NA,"2020",83,"1",FALSE,0,2,74,NA,NA,FALSE
"454",20418,"RUTW","CONI","29.76447","-93.14879","symbolic",90,40,40,78,89,89,FALSE,1,NA,NA,"2020",85,"1",FALSE,0,2,74,NA,NA,FALSE
"455",20418,"RUTW","CONI","29.76447","-93.14879","symbolic",90,40,40,78,89,89,FALSE,1,NA,NA,"2020",89,"1",TRUE,0,4,74,NA,"2C",FALSE
"456",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",82,"1",FALSE,1,0,80,22,NA,FALSE
"457",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",83,"1",FALSE,0,1,80,22,NA,FALSE
"458",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",85,"1",FALSE,0,2,80,22,NA,FALSE
"459",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",89,"1",FALSE,0,4,80,22,NA,FALSE
"460",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",92,"1",FALSE,0,3,80,22,NA,FALSE
"461",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",95,"1",FALSE,0,3,80,22,NA,FALSE
"462",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",98,"1",FALSE,0,3,80,22,NA,FALSE
"463",20420,"RUTW","LETE","29.7641","-93.14685","symbolic",99,75,75,82,101,101,TRUE,1,1,102,"2020",101,"1",TRUE,0,3,80,22,"3E",FALSE
"464",20421,"RUTW","LETE","29.7658","-93.15541","symbolic",89,50,50,82,89,89,FALSE,1,NA,NA,"2020",82,"1",FALSE,1,0,70,NA,NA,FALSE
"465",20421,"RUTW","LETE","29.7658","-93.15541","symbolic",89,50,50,82,89,89,FALSE,1,NA,NA,"2020",83,"1",FALSE,0,1,70,NA,NA,FALSE
"466",20421,"RUTW","LETE","29.7658","-93.15541","symbolic",89,50,50,82,89,89,FALSE,1,NA,NA,"2020",85,"1",FALSE,0,2,70,NA,NA,FALSE
"467",20421,"RUTW","LETE","29.7658","-93.15541","symbolic",89,50,50,82,89,89,FALSE,1,NA,NA,"2020",89,"1",TRUE,0,4,70,NA,"0E",FALSE
"468",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",82,"1",FALSE,1,0,83,15,NA,FALSE
"469",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",83,"1",FALSE,0,1,83,15,NA,FALSE
"470",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",85,"1",FALSE,0,2,83,15,NA,FALSE
"471",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",89,"1",FALSE,0,4,83,15,NA,FALSE
"472",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",92,"1",FALSE,0,3,83,15,NA,FALSE
"473",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",95,"1",FALSE,0,3,83,15,NA,FALSE
"474",20422,"RUTW","LETE","29.76708","-93.16172","symbolic",102,10,40,82,92,98,TRUE,4,0,98,"2020",98,"0",TRUE,0,3,83,15,"Fail",FALSE
"475",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",82,"1",FALSE,1,0,81,NA,NA,FALSE
"476",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",83,"1",FALSE,0,1,81,NA,NA,FALSE
"477",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",85,"1",FALSE,0,2,81,NA,NA,FALSE
"478",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",89,"1",FALSE,0,4,81,NA,NA,FALSE
"479",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",92,"1",FALSE,0,3,81,NA,NA,FALSE
"480",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",95,"1",FALSE,0,3,81,NA,NA,FALSE
"481",20423,"RUTW","LETE","29.76422","-93.14847","symbolic",100,50,75,82,98,101,FALSE,2,NA,NA,"2020",98,"1",FALSE,0,3,81,NA,NA,FALSE
